hash,uid,status
fa2fd251,93026697,ok
fa308a70,35410721,ok
fa3158ad,,missing
fa35eaf7,26460108,ok
fa3b3673,,missing
fa3ba0ae,,missing
fa3bbc9e,1649889,ok
fa3c9e4d,37312640,ok
fa3d7a01,11438597,ok
fa3e052e,,missing
fa3eb555,2482090,ok
fa3f1e3,11629605,ok
fa3f6488,,missing
fa416117,,missing
fa41c6cc,,missing
fa421855,147811,ok
fa4262ad,,missing
fa435f2d,16142759,ok
fa44a29b,57708515,ok
fa44f7e,57814941,ok
fa453e57,97632026,ok
fa45fd48,86564126,ok
fa46da80,77765339,ok
fa4726a3,15639074,ok
fa47372a,,missing
fa47af3d,,missing
fa488b5a,4712575,ok
fa49b862,96157622,ok
fa4a57db,75595904,ok
fa4b21ca,,missing
fa4b8c9c,62624470,ok
fa4c2ba6,,missing
fa4c3aa2,24576274,ok
fa4c8f23,,missing
fa4f3c42,23506696,ok
fa4fd950,12590275,ok
fa4fe69c,,missing
fa50ab44,622288,ok
fa510559,18729890,ok
fa51b56,914395,ok
fa51d85d,34809090,ok
fa53d165,,missing
fa544e1e,,missing
fa5461b2,,missing
fa551dab,88707135,ok
fa58a4b3,,missing
fa5b692d,,missing
fa60e596,35592518,ok
fa618c63,,missing
fa622679,,missing
fa636010,,missing
fa64110f,13237560,ok
fa65f89b,,missing
fa66f1cf,,missing
fa68b635,473743,ok
fa690298,,missing
fa6c214e,14075017,ok
fa6c7924,28724372,ok
fa6d1753,,missing
fa6dc011,,missing
fa6ed718,23525764,ok
fa718c5b,56889333,ok
fa71e708,,missing
fa72c877,,missing
fa730c17,43822389,ok
fa73c61d,33998048,ok
fa74e343,90576553,ok
fa74ecd9,44397031,ok
fa75e4f,38850639,ok
fa770a72,,missing
fa77b660,,missing
fa78588,16552039,ok
fa7ab7b0,,missing
fa7b2421,12909692,ok
fa7cedf2,,missing
fa7f05f,37853289,ok
fa7fdec3,5802383,ok
fa82794e,,missing
fa82e2be,776570,ok
fa83aa36,,missing
fa847c17,,missing
fa8520aa,,missing
fa85a56f,,missing
fa878c4f,,missing
fa88c065,9017305,ok
fa8a2d69,36382832,ok
fa8ae044,2183592,ok
fa8b994d,,missing
fa8bc499,,missing
fa8d43cc,,missing
fa8e052f,13966921,ok
fa8eac14,,missing
fa8f4ead,14740206,ok
fa8fffed,,missing
fa90ce14,,missing
fa939eb4,1928801,ok
fa94cbf1,7878414,ok
fa961d7a,,missing
fa968ef5,,missing
fa96ad65,11363821,ok
fa97a1e2,,missing
fa986266,,missing
fa9b94ea,14884064,ok
fa9bbe19,8548045,ok
fa9c52a3,11399091,ok
fa9c6983,61060273,ok
fa9d4748,,missing
fa9e73d4,932804,ok
fa9f4aeb,,missing
fa9f5b9d,,missing
faa06563,,missing
faa0edc2,,missing
faa40cad,11037446,ok
faa6985,,missing
faa74607,12639442,ok
faa78921,2637298,ok
faaaae6d,86089967,ok
faaadca0,3924376,ok
faabced9,22937949,ok
faac226d,,missing
faaeb626,,missing
fab14d71,,missing
fab14f0b,,missing
fab21cf7,7676136,ok
fab2bb5f,30116815,ok
fab36001,,missing
fab42bf4,,missing
fab7782e,9999942,ok
fab8927f,6946773,ok
fab942c9,,missing
fab9ebe6,,missing
fabb20b9,49356721,ok
fabbb920,,missing
fabcb232,,missing
fabcda5b,89595910,ok
fabe0a8e,15310510,ok
fabf4350,,missing
fac00e6c,20282872,ok
fac261c,73911060,ok
fac3be78,44544640,ok
fac4b5bf,,missing
fac7baeb,23676508,ok
fac8c577,6091352,ok
facb115b,,missing
facb6739,,missing
face2901,33464410,ok
face35b8,,missing
facfa0c9,,missing
fad0353b,,missing
fad05020,2271256,ok
fad1e1a8,38941202,ok
fad2510,,missing
fad28305,,missing
fad599a8,19778804,ok
fad7c1a2,96404264,ok
fad80822,,missing
fad8ee2f,,missing
fad9b72,67932500,ok
fadb5904,1890404,ok
fade5455,18289032,ok
fadecca0,29048398,ok
fae00926,63594510,ok
fae17f99,,missing
fae30590,,missing
fae369f7,75369910,ok
fae4146d,89740056,ok
fae42397,519773,ok
fae47d6d,35531570,ok
fae4bbbf,,missing
fae6b605,,missing
fae6fae4,,missing
fae932d9,,missing
fae9599b,67767620,ok
faee0ef5,20932,ok
faf1c27b,,missing
faf5e82c,,missing
faf5ec84,4166290,ok
faf6e9b4,8178463,ok
faf71171,,missing
faf9542f,25239535,ok
faf9f2c8,36038664,ok
fafaa900,19156678,ok
fafc2583,15435878,ok
fafc7cf6,1648004,ok
fafcdd83,6187025,ok
fb01f035,,missing
fb055d0d,31957911,ok
fb08a704,,missing
fb094444,934134,ok
fb0cdd19,18333018,ok
fb0e6332,,missing
fb107f7b,40222834,ok
fb10b8a4,,missing
fb12d15e,48172635,ok
fb13aef2,,missing
fb14dd13,94396250,ok
fb155c7c,,missing
fb1582ee,,missing
fb1838e2,,missing
fb194d22,60800341,ok
fb19a22,12791820,ok
fb1a57a7,39811570,ok
fb1a82c0,2233988,ok
fb1b9a0c,14331450,ok
fb1e6d2a,,missing
fb20ffab,12182875,ok
fb221393,,missing
fb22e8e5,,missing
fb26306e,57174997,ok
fb2677fd,89005393,ok
fb278c08,,missing
fb2817f2,,missing
fb29a0ae,1444504,ok
fb2b2ee3,,missing
fb2be5c4,,missing
fb2ccdcd,,missing
fb300542,8063106,ok
fb3479a1,,missing
fb36004f,1715416,ok
fb36bf99,,missing
fb389dd7,28539161,ok
fb3a0af8,,missing
fb3abb16,,missing
fb3cfa7b,,missing
fb3d81ff,,missing
fb3e1bf9,,missing
fb401593,41978174,ok
fb406061,89094747,ok
fb4247d3,87080841,ok
fb42a86d,82056152,ok
fb42ec6b,,missing
fb45b0b0,,missing
fb45ce56,,missing
fb465ae9,,missing
fb48010,2815788,ok
fb48b9ee,,missing
fb4bd0e8,10956375,ok
fb4d075f,19742565,ok
fb4e255a,66757490,ok
fb4faa,,missing
fb50b663,10348870,ok
fb528f15,,missing
fb545ae2,5431005,ok
fb5542d5,66763410,ok
fb571cad,,missing
fb57f446,,missing
fb5b098e,90908232,ok
fb5cdb68,37761135,ok
fb5e51c1,19696703,ok
fb5eb8b7,,missing
fb5f3a17,,missing
fb61733e,,missing
fb65c0dd,,missing
fb65f63,,missing
fb66a6c,,missing
fb66d546,2915547,ok
fb691fdf,,missing
fb69357f,25822641,ok
fb6a49bf,,missing
fb6d0a7c,,missing
fb6e405,12269669,ok
fb7501b4,,missing
fb7974a5,,missing
fb7a00ab,,missing
fb7be6d1,90989978,ok
fb7cb012,8335617,ok
fb81b237,,missing
fb8236a7,854411,ok
fb8253cb,,missing
fb829b14,,missing
fb82aec0,,missing
fb83d13a,1451151,ok
fb841720,,missing
fb861d62,25785875,ok
fb868737,49556803,ok
fb887205,,missing
fb897363,,missing
fb8b2acc,,missing
fb8cb421,38765765,ok
fb8e0e8a,,missing
fb8e905c,5739524,ok
fb90da07,1558933,ok
fb91ea27,,missing
fb9327be,6985159,ok
fb93a885,,missing
fb94bb55,,missing
fb9605c9,,missing
fb97cfe,,missing
fb9ac277,,missing
fb9de318,,missing
fb9ef455,,missing
fb9f92a0,34872433,ok
fba0b402,28954130,ok
fba0c6a1,,missing
fba0e4e3,,missing
fba224ce,77894607,ok
fba375a0,2911850,ok
fba793d,26058057,ok
fba9c0ed,34505238,ok
fbab5c33,,missing
fbac49d6,248889,ok
fbaed416,,missing
fbafdca4,,missing
fbafebd1,,missing
fbb085c4,,missing
fbb182f4,55241869,ok
fbb1889,30654177,ok
fbb31f18,3267469,ok
fbb34ec9,743492,ok
fbb3c3c2,1448029,ok
fbb659a8,,missing
fbb6e511,,missing
fbb6f8b9,,missing
fbb75013,,missing
fbb7d7a9,,missing
fbbb5464,5101240,ok
fbbba418,22772306,ok
fbbbe6e,23455226,ok
fbbf03d0,36930862,ok
fbc456,,missing
fbc491c9,3812308,ok
fbc52183,15012020,ok
fbc67fcb,12109094,ok
fbc730d1,86312856,ok
fbc77c6b,,missing
fbca83b3,44734403,ok
fbcb55f0,,missing
fbcbb7b5,33923663,ok
fbcefafb,,missing
fbcfd3e8,99488,ok
fbd168ec,57965734,ok
fbd20fba,,missing
fbd3c269,,missing
fbd41eee,20346069,ok
fbd46fba,3121654,ok
fbd5cd0e,,missing
fbd5e90d,22819025,ok
fbd61610,,missing
fbd7958c,3643893,ok
fbd84792,,missing
fbd997b6,2686718,ok
fbd9a92f,8785919,ok
fbdc4797,,missing
fbdd1f0a,8044355,ok
fbe05d32,27318432,ok
fbe0d1e,24094543,ok
fbe0e7d8,,missing
fbe1d5ac,,missing
fbe2d5a,,missing
fbe40320,5822634,ok
fbe40643,,missing
fbe5cc65,50735014,ok
fbe7d5e2,7106615,ok
fbe9cd38,,missing
fbec0c75,10838003,ok
fbece12e,,missing
fbee66b,579727,ok
fbeee7f1,12021676,ok
fbef9f5a,16027601,ok
fbf26171,3289658,ok
fbf2859d,,missing
fbf2cf28,3396994,ok
fbf3bceb,,missing
fbf4ca1,6479713,ok
fbf6bbf,,missing
fbf7fe35,11063263,ok
fbf819f4,,missing
fbf87bc4,,missing
fbf882ea,5236824,ok
fbf93e50,,missing
fbf93f9,,missing
fbfc5d60,,missing
fc00c086,,missing
fc027a23,,missing
fc02ebe8,,missing
fc03e43d,,missing
fc07cc45,,missing
fc08d89d,,missing
fc094d34,,missing
fc0953f5,53500145,ok
fc097fff,25278345,ok
fc0afb2b,,missing
fc0d3156,,missing
fc0d8bf3,2076870,ok
fc0d93bd,6190457,ok
fc0e01c4,85707771,ok
fc115a87,52013667,ok
fc11ceff,38554752,ok
fc11eafc,,missing
fc125ad4,11737907,ok
fc12791d,,missing
fc12851d,35302284,ok
fc131b51,,missing
fc147dd7,,missing
fc156461,43814577,ok
fc15ce0e,11018327,ok
fc163c47,4847624,ok
fc17f46a,21480058,ok
fc1864b5,54773128,ok
fc1988d0,,missing
fc1a7301,37459168,ok
fc1b396e,,missing
fc1bc5b3,41446835,ok
fc1e94f0,13438226,ok
fc1fef6c,,missing
fc226cf5,98412149,ok
fc291142,,missing
fc2aaf74,,missing
fc2b2cd8,,missing
fc2b33ea,10024304,ok
fc2c0f3e,,missing
fc2d5b32,29722461,ok
fc2d78fe,,missing
fc2fc1b5,,missing
fc2fca04,19313680,ok
fc30f0c6,8690727,ok
fc321a09,,missing
fc35812,28340363,ok
fc370b8c,22100261,ok
fc372063,,missing
fc37f307,2394673,ok
fc38cf1c,,missing
fc3a728d,,missing
fc3ebd2f,9159527,ok
fc41a087,,missing
fc43454f,49321015,ok
fc437763,40580894,ok
fc444f30,40031993,ok
fc45c981,,missing
fc46f20d,17736393,ok
fc492f5e,,missing
fc4943b2,91503736,ok
fc496b52,,missing
fc4ac9cf,23977321,ok
fc4d06b6,17836262,ok
fc4d5610,,missing
fc5000bc,,missing
fc504e1f,,missing
fc50cee9,36434313,ok
fc529e19,,missing
fc54348,12232124,ok
fc5531cd,7406792,ok
fc55a727,,missing
fc5686cf,,missing
fc5836c9,,missing
fc587c84,,missing
fc58e478,6677,ok
fc5a4e18,36518801,ok
fc5ce9a9,,missing
fc5d19dd,27161321,ok
fc5d5811,,missing
fc5f640b,,missing
fc6075fe,,missing
fc60ff9f,,missing
fc616763,14882950,ok
fc622d9d,10704540,ok
fc626c8b,,missing
fc62a71e,1586691,ok
fc64e330,11291599,ok
fc6537c9,31187158,ok
fc656ebb,14026431,ok
fc657e6a,,missing
fc717b8c,28833616,ok
fc73329,,missing
fc7450be,65611543,ok
fc7453c8,,missing
fc77628c,92310355,ok
fc7be90e,9232854,ok
fc7bfaaf,,missing
fc7dfeb3,,missing
fc7e8631,16392289,ok
fc7f14bb,7311413,ok
fc826445,,missing
fc846196,,missing
fc84e47e,33098293,ok
fc859c9c,38182998,ok
fc887b9a,,missing
fc8c1a83,,missing
fc8f22bd,26654542,ok
fc900add,,missing
fc908cc1,,missing
fc90e7a4,24452601,ok
fc916910,,missing
fc9267d7,,missing
fc94d5ee,,missing
fc96fbe9,,missing
fc9a211f,,missing
fc9ae3ba,,missing
fc9e0515,86978022,ok
fc9e490,,missing
fc9e5296,9142178,ok
fc9f60fd,4404095,ok
fca04bbd,,missing
fca0c955,,missing
fca1a9ee,7341474,ok
fca78d62,13651240,ok
fcab60e0,,missing
fcacd025,,missing
fcb17ec,401541,ok
fcb3ab1,,missing
fcb3ef27,52839420,ok
fcb4a9f2,2001011,ok
fcb6dc5a,11556306,ok
fcb8c53c,23221588,ok
fcb9dfcf,,missing
fcbaa85c,,missing
fcbc9ee7,198088,ok
fcc1fb87,23043876,ok
fcc2f126,,missing
fcc30ad6,1576738,ok
fcc38ad7,,missing
fcc509d9,,missing
fcc5a080,33842320,ok
fcc5d0df,,missing
fcc5fdff,327772,ok
fcc6523b,,missing
fcc653a7,59409259,ok
fcc697d7,,missing
fcc78ad6,91445022,ok
fcc7b648,,missing
fcc8254e,62502652,ok
fcc84a4a,58458898,ok
fcc9de74,,missing
fcca49cd,,missing
fccc4352,,missing
fccc8172,27135404,ok
fccf1ea5,26651285,ok
fcd14ac,4212952,ok
fcd75977,,missing
fcd87bb7,10384167,ok
fcd8bf0b,,missing
fcd90906,,missing
fcd91f9d,7195558,ok
fcdaebd1,27417417,ok
fcdb2e9e,,missing
fcdb7a01,4177487,ok
fcdc4c37,,missing
fcdedfb8,,missing
fce02ae1,,missing
fce1a232,,missing
fce2e271,,missing
fce5c2e2,,missing
fce7bc98,862551,ok
fce9c794,,missing
fcea2673,22202255,ok
fcea2808,8249589,ok
fcebd6e0,59977006,ok
fcee623f,13332527,ok
fceec50b,,missing
fcf00cb7,,missing
fcf0a84f,,missing
fcf2fa01,,missing
fcf3920d,,missing
fcf8f5b0,60216872,ok
fcfbd074,296591,ok
fcfe0c53,36256358,ok
fcfff37,87670785,ok
fd002fac,,missing
fd006fc5,,missing
fd021fa2,39563306,ok
fd0264d1,6687631,ok
fd02c66d,,missing
fd032930,,missing
fd0391e8,,missing
fd0403b7,,missing
fd07806a,29373667,ok
fd07d2fb,7116639,ok
fd081102,95710183,ok
fd095b1e,,missing
fd09a586,27217564,ok
fd0bb965,15627556,ok
fd0c4a4f,9849637,ok
fd0c5556,14987346,ok
fd0e567b,,missing
fd0f5d1,38119247,ok
fd10a962,17095008,ok
fd11c5bf,7663163,ok
fd1276b5,,missing
fd12a321,11646239,ok
fd12d996,22100386,ok
fd12fb4e,95624383,ok
fd14ebf,18789640,ok
fd14f34a,,missing
fd1564af,,missing
fd15fdc8,,missing
fd187081,38868082,ok
fd1bd4eb,,missing
fd1c55e6,5724047,ok
fd1dbf43,39632214,ok
fd205f73,43740811,ok
fd20ea7d,,missing
fd21bc01,,missing
fd227845,,missing
fd23702e,,missing
fd243e50,38077895,ok
fd274cb9,30409287,ok
fd2a2efd,,missing
fd2df9f,,missing
fd316fe3,,missing
fd31877e,,missing
fd333e58,61111849,ok
fd33b7a2,32952911,ok
fd34573d,33001396,ok
fd3947c5,626925,ok
fd3ba19b,,missing
fd3ba8c7,85965765,ok
fd41c87a,,missing
fd44130e,7446580,ok
fd445f02,,missing
fd45d9eb,89242015,ok
fd45e669,,missing
fd479db8,,missing
fd4802b0,17928423,ok
fd481976,,missing
fd49f128,58558945,ok
fd4afcf3,,missing
fd4ccffc,11645125,ok
fd4fe255,,missing
fd5169eb,14465486,ok
fd51e4e4,38741190,ok
fd547391,1856806,ok
fd548fe8,,missing
fd586931,,missing
fd5944e,32799262,ok
fd598b9f,30743174,ok
fd610a85,,missing
fd621a54,29839696,ok
fd62481c,13360167,ok
fd624990,1290472,ok
fd638bfb,,missing
fd6429a3,441718,ok
fd666320,,missing
fd685866,214428,ok
fd68d6a4,9020895,ok
fd69fd81,,missing
fd6b3d83,,missing
fd6cf726,,missing
fd704f5f,,missing
fd71b541,2896618,ok
fd71dfc0,,missing
fd729cca,23040285,ok
fd7504bc,38779687,ok
fd758347,,missing
fd7737ae,,missing
fd78d17f,,missing
fd7cc889,,missing
fd7fdd83,,missing
fd800db7,,missing
fd80a5ce,88538355,ok
fd80b7a3,39620446,ok
fd818394,,missing
fd81b177,,missing
fd81b32d,11741004,ok
fd82db83,9864575,ok
fd831bca,11498851,ok
fd8356d4,19881659,ok
fd836c9c,94246274,ok
fd83e3c8,32998832,ok
fd840cfb,,missing
fd859fec,409682,ok
fd85f7ee,18892646,ok
fd86b62a,,missing
fd86c886,,missing
fd872b07,573124,ok
fd878a8b,,missing
fd89d24c,,missing
fd8b4b10,40652451,ok
fd8c3ab6,5610812,ok
fd8c5dc,31929967,ok
fd8e504e,4395508,ok
fd8e5867,478634,ok
fd90ea50,75508412,ok
fd91f16b,13283227,ok
fd923cb8,,missing
fd929f02,2641429,ok
fd94c57d,,missing
fd95a44c,,missing
fd96352b,2323196,ok
fd963cc3,,missing
fd996924,6219730,ok
fd9ac2ad,,missing
fda0235a,,missing
fda0c219,4969740,ok
fda1e6f0,47345879,ok
fda2e4a9,31220682,ok
fda76bdf,8408530,ok
fdaf33b8,,missing
fdb03427,,missing
fdb0aa4b,,missing
fdb1187,27475464,ok
fdb6c766,20686662,ok
fdb6f203,19467202,ok
fdb8eaf,,missing
fdb96476,30774052,ok
fdba3c8c,62575185,ok
fdbae266,282618,ok
fdbaf594,87823227,ok
fdbb7376,9080557,ok
fdbb8fa1,4539726,ok
fdbcb956,,missing
fdc34879,,missing
fdcb0e3f,74132153,ok
fdcded0a,38647328,ok
fdcdee30,,missing
fdce2515,92652504,ok
fdcedc2f,,missing
fdcf9fe9,30907655,ok
fdd32c16,21206866,ok
fdd4100a,,missing
fdd47249,,missing
fdd50279,,missing
fdd50e83,,missing
fdd76a00,90967810,ok
fdda12fa,19963726,ok
fddb1f93,,missing
fddb73ba,,missing
fddd0cf1,34431782,ok
fddd358d,,missing
fdddd424,36982615,ok
fdddf334,15139264,ok
fde0fdd6,87683877,ok
fde1a8d1,,missing
fde6076f,41998016,ok
fde639eb,,missing
fde72150,,missing
fde7f145,,missing
fdeb2155,11270891,ok
fdebc508,4787600,ok
fdedb80c,51528671,ok
fdedcb3c,,missing
fdefc160,,missing
fdf01c29,,missing
fdf022e1,35288168,ok
fdf0a295,,missing
fdf15b56,,missing
fdf33b8d,35078903,ok
fdf5f6ab,,missing
fdf71c05,,missing
fdf8508e,,missing
fdf8d35e,,missing
fdfae093,,missing
fdfb43c3,,missing
fdfde02e,,missing
fdfe005d,13018628,ok
fdfefe9f,8523821,ok
fdff8131,,missing
fe00b69d,7054632,ok
fe02dc2d,3666800,ok
fe02e6ee,,missing
fe03d79,37411203,ok
fe055b81,33400614,ok
fe0678c6,,missing
fe06ba2b,,missing
fe06c41a,,missing
fe06fd17,,missing
fe08b3ba,,missing
fe09089c,84571521,ok
fe098679,,missing
fe0b347f,,missing
fe0da4fa,599657,ok
fe0dd0b4,,missing
fe10f592,1765997,ok
fe12f844,39141776,ok
fe165243,,missing
fe16676e,,missing
fe16d4d7,,missing
fe177d13,,missing
fe1995d1,85459907,ok
fe1a757a,2718892,ok
fe1afa28,,missing
fe1b0025,,missing
fe1b4d37,2793094,ok
fe1c6647,86015613,ok
fe1f22ef,,missing
fe1f7c7a,,missing
fe21bdc1,15794092,ok
fe23f5fd,18357545,ok
fe26b527,13619683,ok
fe278c3a,14530914,ok
fe2884ba,38251989,ok
fe28bfef,14955977,ok
fe28f424,,missing
fe2bebf3,,missing
fe2bf247,3450465,ok
fe2c80c2,,missing
fe2d50fd,5460700,ok
fe2fd808,32409632,ok
fe30a42a,33026977,ok
fe328387,5014927,ok
fe36ff94,664518,ok
fe3869cf,,missing
fe386fa0,,missing
fe38a2cb,,missing
fe3a1134,,missing
fe3a4ef4,,missing
fe3de434,,missing
fe3e113,11255018,ok
fe3e8358,,missing
fe409547,,missing
fe418778,,missing
fe428aa9,3253153,ok
fe43ead0,,missing
fe44514f,44993758,ok
fe44738,7322869,ok
fe45f947,,missing
fe465c30,35518921,ok
fe46f952,,missing
fe494eb,,missing
fe49f889,,missing
fe4b1175,12885246,ok
fe4c08f2,2471425,ok
fe4d4900,24845076,ok
fe4da47a,,missing
fe4f0cbd,,missing
fe4f1596,28824639,ok
fe4f671e,,missing
fe4f7756,,missing
fe5079ef,,missing
fe509f44,38831807,ok
fe51f541,19506545,ok
fe51fbef,,missing
fe523cd7,2535616,ok
fe5288f,,missing
fe544,14667696,ok
fe5445c4,45919346,ok
fe54e494,12666010,ok
fe56ef46,,missing
fe58906c,,missing
fe58aeb3,45315444,ok
fe5c4243,7554352,ok
fe61e20b,,missing
fe6332b4,,missing
fe64e272,,missing
fe681e7b,,missing
fe6861c4,,missing
fe68945f,,missing
fe689e0d,,missing
fe6aeb51,,missing
fe71372e,,missing
fe73a091,10275396,ok
fe73ba44,,missing
fe73d6b2,60501814,ok
fe75d900,,missing
fe761f0e,,missing
fe766d5a,5692244,ok
fe767793,27181443,ok
fe79817c,49654585,ok
fe7dadf7,50116672,ok
fe7eddba,,missing
fe809844,,missing
fe81460f,,missing
fe81e1d4,,missing
fe82965d,26463010,ok
fe83664d,,missing
fe856ad1,4950887,ok
fe868b2d,,missing
fe88597f,26243689,ok
fe888b23,40700999,ok
fe892e3b,13004674,ok
fe8ae7e6,37999665,ok
fe8d5bc6,,missing
fe8da416,,missing
fe8e7848,,missing
fe92a507,2071726,ok
fe935666,13006906,ok
fe9425f,,missing
fe94b813,,missing
fe95c784,,missing
fe95ca15,13178509,ok
fe97069a,1839524,ok
fe9803d3,,missing
fe99da22,10688494,ok
fe9ba609,,missing
fe9bff09,11401405,ok
fe9c9696,,missing
fe9cc69b,7899614,ok
fe9df5b,,missing
fe9e2d52,1859662,ok
fe9e3017,5809417,ok
fe9fb59,,missing
fea07002,11683576,ok
fea14018,,missing
fea31d2e,11161891,ok
fea8331b,20775053,ok
feaa6221,,missing
feaac5e5,,missing
feab95de,27368301,ok
feacabcc,,missing
feaf43ed,,missing
feb1cc92,98571470,ok
feb6c949,839518,ok
feb6e417,,missing
feb929cf,,missing
febbbf80,22893749,ok
febd49b9,,missing
febfb183,22200091,ok
fec286b7,,missing
fec39e94,,missing
fec459e8,29182062,ok
fec4a2e1,,missing
fec5e862,23200808,ok
fec6600d,54612,ok
fec96673,,missing
fec9c681,97077663,ok
fecb97a0,,missing
fecc0a01,14469748,ok
fecc6d34,,missing
fece55a7,,missing
fecf1dd5,8243798,ok
fed8f933,34735330,ok
fedb40e9,15391052,ok
fedd2702,8484539,ok
fedf3bee,,missing
fedf78d5,,missing
fee22627,6000738,ok
fee24750,,missing
fee3c0a5,12626706,ok
fee4300a,8305236,ok
fee4dbf6,,missing
fee741b9,,missing
fee766fc,,missing
fee912c8,,missing
fee9c775,,missing
feea48bc,,missing
feeaa92e,,missing
feeacb28,18667159,ok
feeb4372,33643966,ok
feebb1d1,,missing
feed0a35,,missing
feeedc6f,,missing
feeeee56,190759,ok
feef706e,,missing
fef0bf55,1289153,ok
fef1d824,35135987,ok
fef35a33,13539199,ok
fef43106,,missing
fef9b3de,14006765,ok
fefe28ea,,missing
fefe7b2b,6604254,ok
feff029f,,missing
ff015ff9,65476572,ok
ff034800,19960184,ok
ff056349,,missing
ff065265,34575252,ok
ff08608d,,missing
ff08e475,,missing
ff09bcb2,,missing
ff0bf045,,missing
ff0c1bd8,,missing
ff0df657,,missing
ff0e489a,,missing
ff0f685d,28402754,ok
ff0fcd1b,67755977,ok
ff104133,,missing
ff11edfd,23694749,ok
ff13041b,,missing
ff1316f5,,missing
ff151768,,missing
ff153b0e,71904271,ok
ff176f4f,,missing
ff1b11a3,,missing
ff1b1b5b,,missing
ff1ba607,52746134,ok
ff1c99c6,46739343,ok
ff1ccbf8,1861471,ok
ff1f2979,40407762,ok
ff207110,8071154,ok
ff20ac5e,11454242,ok
ff20cf0c,54306186,ok
ff216e91,,missing
ff21bc6a,,missing
ff21d42f,20192745,ok
ff245019,,missing
ff24a593,,missing
ff24f23a,,missing
ff251d98,,missing
ff27c36e,,missing
ff29685c,,missing
ff29b16e,,missing
ff2a8ea6,,missing
ff2aab06,,missing
ff2adfde,39579262,ok
ff2b3d8c,2088565,ok
ff2ccb73,20355059,ok
ff2f6ee0,,missing
ff2fe77f,,missing
ff332999,,missing
ff348c58,13728811,ok
ff34e580,8293538,ok
ff35201d,24177615,ok
ff3773f1,3019928,ok
ff38ce0a,,missing
ff3a2075,,missing
ff3a33e7,,missing
ff3b7ab8,,missing
ff3bdb77,,missing
ff3d13b6,,missing
ff3e3cde,29402326,ok
ff3e9f2b,22001687,ok
ff41bd75,,missing
ff421b10,3493012,ok
ff421f8e,12584142,ok
ff424e2c,,missing
ff4351b5,,missing
ff436d72,57792508,ok
ff45559,,missing
ff45fb69,,missing
ff47d601,38351605,ok
ff47ea2,53839811,ok
ff4b0fdf,,missing
ff4b401b,,missing
ff4ba866,16979109,ok
ff4f20af,40746758,ok
ff4fd67,15203800,ok
ff50d5f9,20762021,ok
ff56d158,,missing
ff588efb,,missing
ff58e721,33158874,ok
ff596d68,35089972,ok
ff59dcd,,missing
ff5bb592,9521829,ok
ff5bfb09,7275070,ok
ff5dda8f,19478042,ok
ff60282,,missing
ff60d3f8,,missing
ff626252,22244122,ok
ff629f6d,,missing
ff64b4c8,,missing
ff6729b0,6540842,ok
ff692815,23365950,ok
ff6a218,40083015,ok
ff6b93db,,missing
ff6cc797,32095941,ok
ff6cc7b2,,missing
ff6e3cf7,,missing
ff6f909f,,missing
ff706ad8,,missing
ff70b2e7,,missing
ff736f6b,,missing
ff73b033,,missing
ff789876,,missing
ff7a27ec,,missing
ff7a4dd0,,missing
ff7b54b5,2917660,ok
ff7d3d7a,,missing
ff7e0651,37948440,ok
ff7e9463,,missing
ff801262,33109620,ok
ff81e831,23390188,ok
ff83c76c,23499999,ok
ff89af1f,,missing
ff8a6d91,,missing
ff8aab42,18128533,ok
ff8b2a2c,12470370,ok
ff8d812f,862900,ok
ff8e2fdd,88542998,ok
ff8f978,,missing
ff940865,11316663,ok
ff941f16,,missing
ff94b9e5,,missing
ff979a92,2371960,ok
